url_pattern,view_symbol,urls_file,view_file,kind,decorators,drf_permission_classes,bases,roles_required,login_gated,role_gated,permission_gated,has_inline_auth_check,auth_mixin_gated,rbac_allow_reason,candidate_anonymous,unresolved,public_surface
sandbox/,views.partner_sandbox,apps/apicenter/urls.py,apps/apicenter/views.py,func,login_required | require_GET,,,,1,0,0,0,0,,0,0,0
registry.json,views.registry_introspect,apps/assist_dock/urls.py,apps/assist_dock/views.py,func,require_control_plane_access | require_safe,,,,1,1,0,0,0,assist-dock-registry-staff-introspection-staff-staff,0,0,0
context.json,views.dock_context_view,apps/assist_dock/urls.py,apps/assist_dock/views.py,func,require_safe,,,,1,0,0,1,0,,0,0,0
context/stream/,views.dock_context_stream_view,apps/assist_dock/urls.py,apps/assist_dock/views.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-context-stream-authenticated-user-sse-channel,0,0,0
translate/,power_views.translate_landing,apps/assist_dock/urls.py,apps/assist_dock/power_views.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-translate-landing-authenticated-locale-picker,0,0,0
share/,power_views.share_landing,apps/assist_dock/urls.py,apps/assist_dock/power_views.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-share-landing-authenticated-page-url-sheet,0,0,0
theme/,power_views.theme_landing,apps/assist_dock/urls.py,apps/assist_dock/power_views.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-theme-landing-authenticated-aesthetic-picker,0,0,0
inspect/,power_views.inspect_landing,apps/assist_dock/urls.py,apps/assist_dock/power_views.py,func,require_control_plane_access | require_safe,,,,1,1,0,0,0,assist-dock-inspect-landing-super-only-rbac-overlay,0,0,0
impersonate/,power_views.impersonate_landing,apps/assist_dock/urls.py,apps/assist_dock/power_views.py,func,require_control_plane_access | require_safe,,,,1,1,0,0,0,assist-dock-impersonate-landing-super-only-role-switch,0,0,0
prefs.json,power_views.prefs_view,apps/assist_dock/urls.py,apps/assist_dock/power_views.py,func,"login_required | require_http_methods(['GET', 'POST']) | csrf_protect",,,,1,0,0,0,0,assist-dock-prefs-authenticated-user-pk-own-row-public-schema-shared,0,0,0
ai/actions.json,views_ai.list_ai_actions,apps/assist_dock/urls.py,apps/assist_dock/views_ai.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-ai-actions-list-authenticated-registry-introspection,0,0,0
ai/<str:action_id>/,views_ai.invoke_ai_action_view,apps/assist_dock/urls.py,apps/assist_dock/views_ai.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-ai-invoke-authenticated-page-aware-action-dispatch,0,0,0
insights.json,views_ai.list_insights_view,apps/assist_dock/urls.py,apps/assist_dock/views_ai.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-insights-list-authenticated-user-pk-process-ring,0,0,0
insights/clear/,views_ai.clear_insight_view,apps/assist_dock/urls.py,apps/assist_dock/views_ai.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-insights-clear-authenticated-user-pk-own-ring-entry,0,0,0
presence/heartbeat/,views_presence.presence_heartbeat,apps/assist_dock/urls.py,apps/assist_dock/views_presence.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-presence-heartbeat-authenticated-user-page-keyed,0,0,0
presence/list.json,views_presence.presence_list,apps/assist_dock/urls.py,apps/assist_dock/views_presence.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-presence-list-authenticated-page-keyed-exclude-self,0,0,0
presence/,power_views.presence_landing,apps/assist_dock/urls.py,apps/assist_dock/power_views.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-presence-landing-authenticated-page-keyed-overlay,0,0,0
settings/,power_views.settings_landing,apps/assist_dock/urls.py,apps/assist_dock/power_views.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-settings-landing-authenticated-user-prefs-editor,0,0,0
share/mint/,views_share.mint_share_link,apps/assist_dock/urls.py,apps/assist_dock/views_share.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-share-mint-authenticated-user-target-allowed-host,0,0,0
s/<str:token>/,views_share.resolve_share_link,apps/assist_dock/urls.py,apps/assist_dock/views_share.py,func,require_safe,,,,1,0,0,0,0,assist-dock-share-resolve-anonymous-token-redirect-expires-24h-default,0,0,0
wave/,views_wave.wave_at_view,apps/assist_dock/urls.py,apps/assist_dock/views_wave.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-wave-at-authenticated-target-must-be-co-viewer-rate-limited,0,0,0
share/mint-and-email/,views_share.mint_and_email_share_link,apps/assist_dock/urls.py,apps/assist_dock/views_share.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-share-mint-and-email-authenticated-user-rfc5321-validated,0,0,0
cursors/heartbeat/,views_cursors.cursor_heartbeat,apps/assist_dock/urls.py,apps/assist_dock/views_cursors.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-cursor-heartbeat-authenticated-user-in-memory-volatile-4hz,0,0,0
cursors/list.json,views_cursors.cursor_list,apps/assist_dock/urls.py,apps/assist_dock/views_cursors.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-cursor-list-authenticated-page-keyed-exclude-self,0,0,0
impersonation/,views_impersonation.impersonation_picker,apps/assist_dock/urls.py,apps/assist_dock/views_impersonation.py,func,login_required | _require_super | require_safe,,,,1,0,0,0,0,assist-dock-impersonation-picker-super-only-dual-control-landing,0,0,0
impersonation/request/,views_impersonation.impersonation_request,apps/assist_dock/urls.py,apps/assist_dock/views_impersonation.py,func,login_required | _require_super | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-impersonation-request-super-only-create-requested-grant,0,0,0
impersonation/approve/,views_impersonation.impersonation_approve,apps/assist_dock/urls.py,apps/assist_dock/views_impersonation.py,func,login_required | _require_super | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-impersonation-approve-super-only-not-grantor-dual-control,0,0,0
impersonation/revoke/,views_impersonation.impersonation_revoke,apps/assist_dock/urls.py,apps/assist_dock/views_impersonation.py,func,login_required | _require_super | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-impersonation-revoke-super-only-any-non-consumed-state,0,0,0
impersonation/start/,views_impersonation.impersonation_start,apps/assist_dock/urls.py,apps/assist_dock/views_impersonation.py,func,login_required | _require_super | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-impersonation-start-super-only-consume-approved-grant,0,0,0
impersonation/stop/,views_impersonation.impersonation_stop,apps/assist_dock/urls.py,apps/assist_dock/views_impersonation.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-impersonation-stop-authenticated-self-session-only,0,0,0
impersonation/stop-redirect/,views_impersonation.impersonation_stop_and_redirect,apps/assist_dock/urls.py,apps/assist_dock/views_impersonation.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,assist-dock-impersonation-stop-redirect-authenticated-self-session-only,0,0,0
impersonation/banner-state.json,views_impersonation.impersonation_banner_state,apps/assist_dock/urls.py,apps/assist_dock/views_impersonation.py,func,login_required | require_safe,,,,1,0,0,0,0,assist-dock-impersonation-banner-state-authenticated-self-session-poll,0,0,0
,views.coach_dashboard,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
teams/<int:team_id>/,views.coach_team_detail,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
teams/<int:team_id>/eligibility/,views.coach_eligibility,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
teams/<int:team_id>/fixtures/,views.coach_fixtures,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
teams/<int:team_id>/fixtures/schedule/,views.coach_schedule_fixture,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
teams/<int:team_id>/members/add/,views.coach_add_member,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
fixtures/<int:fixture_id>/result/,views.coach_record_result,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
fixtures/<int:fixture_id>/cancel/,views.coach_cancel_fixture,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
memberships/<int:membership_id>/request-consent/,views.coach_request_consent,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
my-team/,views.family_my_team,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
admin/seasons/,views.admin_seasons,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
admin/fixtures/,views.admin_fixtures,apps/athletics/urls.py,,,,,,,0,0,0,0,0,,0,1,0
outcomes/,views.outcomes_console,apps/automation/urls.py,apps/automation/views.py,func,login_required | user_passes_test(_staff_required),,,,1,0,0,0,0,,0,0,0
workflow-template-gallery/,views_workflow_gallery.workflow_template_gallery,apps/automation/urls.py,apps/automation/views_workflow_gallery.py,func,login_required | user_passes_test(_staff_required),,,,1,0,0,0,0,,0,0,0
workflow-template-gallery/<slug:template_id>/dry-run/,views_workflow_gallery.workflow_template_dry_run,apps/automation/urls.py,apps/automation/views_workflow_gallery.py,func,login_required | user_passes_test(_staff_required),,,,1,0,0,0,0,,0,0,0
workflows/designer/,views_visual_workflow.visual_workflow_designer,apps/automation/urls.py,apps/automation/views_visual_workflow.py,func,never_cache | login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
workflows/api/list/,views_visual_workflow.visual_workflow_list,apps/automation/urls.py,apps/automation/views_visual_workflow.py,func,require_http_methods(['GET']) | login_required,,,,1,0,0,0,0,,0,0,0
workflows/api/save-graph/,views_visual_workflow.visual_workflow_save_graph,apps/automation/urls.py,apps/automation/views_visual_workflow.py,func,require_http_methods(['POST']) | login_required,,,,1,0,0,0,0,,0,0,0
workflows/api/simulate/,views_visual_workflow.visual_workflow_simulate,apps/automation/urls.py,apps/automation/views_visual_workflow.py,func,require_http_methods(['POST']) | login_required,,,,1,0,0,0,0,,0,0,0
workflows/api/dispatch-test/,views_visual_workflow.visual_workflow_dispatch_test,apps/automation/urls.py,apps/automation/views_visual_workflow.py,func,require_http_methods(['POST']) | login_required,,,,1,0,0,0,0,,0,0,0
workflows/api/validate-graph/,views_visual_workflow.visual_workflow_validate_graph,apps/automation/urls.py,apps/automation/views_visual_workflow.py,func,require_http_methods(['POST']) | login_required,,,,1,0,0,0,0,,0,0,0
workflows/api/publish/,views_visual_workflow.visual_workflow_publish,apps/automation/urls.py,apps/automation/views_visual_workflow.py,func,require_http_methods(['POST']) | login_required,,,,1,0,0,0,0,,0,0,0
workflows/api/rollback/,views_visual_workflow.visual_workflow_rollback,apps/automation/urls.py,apps/automation/views_visual_workflow.py,func,require_http_methods(['POST']) | login_required,,,,1,0,0,0,0,,0,0,0
,tenant_template_marketplace,apps/brand_experience/urls_template_marketplace.py,apps/brand_experience/views_template_marketplace.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
recommend/,tenant_template_ai_recommendation,apps/brand_experience/urls_template_marketplace.py,apps/brand_experience/views_template_marketplace.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
local/<str:country_code>/,tenant_local_first_catalog,apps/brand_experience/urls_template_marketplace.py,apps/brand_experience/views_template_marketplace.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
<slug:key>/,tenant_template_detail,apps/brand_experience/urls_template_marketplace.py,apps/brand_experience/views_template_marketplace.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
<slug:key>/preview/,tenant_template_preview,apps/brand_experience/urls_template_marketplace.py,apps/brand_experience/views_template_marketplace.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
<slug:key>/compare/,tenant_template_compare,apps/brand_experience/urls_template_marketplace.py,apps/brand_experience/views_template_marketplace.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
<slug:key>/apply/,tenant_template_apply,apps/brand_experience/urls_template_marketplace.py,apps/brand_experience/views_template_marketplace.py,func,"login_required | require_http_methods(['GET', 'POST'])",,,,1,0,0,0,0,,0,0,0
<slug:key>/rollback/,tenant_template_rollback,apps/brand_experience/urls_template_marketplace.py,apps/brand_experience/views_template_marketplace.py,func,"login_required | require_http_methods(['GET', 'POST'])",,,,1,0,0,0,0,,0,0,0
<slug:key>/customize/,tenant_template_customize,apps/brand_experience/urls_template_marketplace.py,apps/brand_experience/views_template_marketplace.py,func,"login_required | require_http_methods(['GET', 'POST'])",,,,1,0,0,0,0,,0,0,0
preferences/consent/,views_preferences.consent_preferences,apps/communication/urls.py,apps/communication/views_preferences.py,func,"login_required | require_http_methods(['GET', 'POST'])",,,,1,0,0,0,0,,0,0,0
groups/,views_groups.group_list,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/create/,views_groups.group_create,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/<int:thread_id>/,views_groups.group_detail,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/<int:thread_id>/manage/,views_groups.group_manage,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/<int:thread_id>/join/,views_groups.group_join,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/<int:thread_id>/leave/,views_groups.group_leave,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/<int:thread_id>/messages-since/,views_groups.group_messages_since,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/attachment/<int:attachment_id>/,views_groups.group_attachment_download,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/<int:thread_id>/message/<int:message_id>/edit/,views_groups.group_message_edit,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/<int:thread_id>/message/<int:message_id>/delete/,views_groups.group_message_delete,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/<int:thread_id>/mute/,views_groups.group_mute_toggle,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
groups/<int:thread_id>/typing/,views_groups.group_typing,apps/communication/urls.py,apps/communication/views_groups.py,func,login_required,,,,1,0,0,0,0,,0,0,0
announcements/create/,views_announcements.announcement_create,apps/communication/urls.py,apps/communication/views_announcements.py,func,login_required,,,,1,0,0,0,0,,0,0,0
announcements/class/,views_announcements.class_announcement_create,apps/communication/urls.py,apps/communication/views_announcements.py,func,"login_required | role_required(User.Role.TEACHER, User.Role.ADMIN, User.Role.LEADERSHIP, User.Role.HOD)",,,"User.Role.ADMIN,User.Role.HOD,User.Role.LEADERSHIP,User.Role.TEACHER",1,1,0,0,0,,0,0,0
announcements/pending/,views_announcements.announcement_list_pending,apps/communication/urls.py,apps/communication/views_announcements.py,func,login_required,,,,1,0,0,0,0,,0,0,0
announcements/<int:announcement_id>/,views_announcements.announcement_detail,apps/communication/urls.py,apps/communication/views_announcements.py,func,login_required,,,,1,0,0,0,0,,0,0,0
announcements/<int:announcement_id>/edit/,views_announcements.announcement_edit,apps/communication/urls.py,apps/communication/views_announcements.py,func,login_required,,,,1,0,0,0,0,,0,0,0
announcements/<int:announcement_id>/approve/,views_announcements.announcement_approve,apps/communication/urls.py,apps/communication/views_announcements.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,,0,0,0
announcements/department/,views_announcements.department_announcement_create,apps/communication/urls.py,apps/communication/views_announcements.py,func,login_required,,,,1,0,0,0,0,,0,0,0
narratives/,views_narrative.narrative_list,apps/communication/urls.py,apps/communication/views_narrative.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
narratives/<int:narrative_id>/approve/,views_narrative.narrative_approve,apps/communication/urls.py,apps/communication/views_narrative.py,func,"login_required | require_http_methods(['GET', 'POST'])",,,,1,0,0,0,0,,0,0,0
dashboard/,ComplianceDashboardView.as_view,apps/compliance/urls.py,apps/compliance/views_dashboard.py,class,login_required | user_passes_test(is_admin_or_staff),,View,,1,0,0,0,0,,0,0,0
auditor/inspect/,auditor_inspect,apps/compliance/urls.py,apps/compliance/views_auditor.py,func,,,,,1,0,0,0,0,signed-auditor-grant-token-plus-ip-allowlist-in-view,0,0,0
auditor/grants/,AuditorGrantConsoleView.as_view,apps/compliance/urls.py,apps/compliance/views_auditor.py,class,require_control_plane_access,,View,,1,1,0,0,0,auditor-magic-link-token-gated-anonymous-pii-masked-readonly,0,0,0
data-quality/,data_quality_center,apps/compliance/urls.py,apps/compliance/views_data_quality.py,func,login_required,,,,1,0,0,0,0,,0,0,0
data-rights/queue/,data_rights_queue,apps/compliance/urls.py,apps/compliance/views_queue.py,func,login_required | user_passes_test(_is_data_rights_operator) | require_GET,,,,1,0,0,0,0,,0,0,0
ferpa/disclosure/<int:pk>/,ferpa_disclosure_detail,apps/compliance/urls.py,apps/compliance/views_ferpa.py,func,login_required | user_passes_test(_is_ferpa_officer) | require_GET | audit_pii_view,,,,1,0,0,0,0,,0,0,0
data-rights/erase/<int:pk>/approve/,approve_erase,apps/compliance/urls.py,apps/compliance/views_queue.py,func,login_required | user_passes_test(_is_data_rights_operator) | require_POST,,,,1,0,0,0,0,,0,0,0
data-rights/erase/<int:pk>/reject/,reject_erase,apps/compliance/urls.py,apps/compliance/views_queue.py,func,login_required | user_passes_test(_is_data_rights_operator) | require_POST,,,,1,0,0,0,0,,0,0,0
data-rights/erase/<int:pk>/complete/,complete_erase,apps/compliance/urls.py,apps/compliance/views_queue.py,func,login_required | user_passes_test(_is_data_rights_operator) | require_POST,,,,1,0,0,0,0,,0,0,0
data-rights/export/<int:pk>/complete/,complete_export,apps/compliance/urls.py,apps/compliance/views_queue.py,func,login_required | user_passes_test(_is_data_rights_operator) | require_POST,,,,1,0,0,0,0,,0,0,0
api/overview/,ComplianceOverviewAPI.as_view,apps/compliance/urls.py,apps/compliance/views.py,class,login_required | user_passes_test(is_admin_or_staff) | ratelimit,,View,,1,0,0,0,0,,0,0,0
api/regional-metrics/,RegionalMetricsAPI.as_view,apps/compliance/urls.py,apps/compliance/views.py,class,login_required | user_passes_test(is_admin_or_staff) | ratelimit,,View,,1,0,0,0,0,,0,0,0
api/check-statistics/,CheckStatisticsAPI.as_view,apps/compliance/urls.py,apps/compliance/views.py,class,login_required | user_passes_test(is_admin_or_staff),,View,,1,0,0,0,0,,0,0,0
api/audit-log-summary/,AuditLogSummaryAPI.as_view,apps/compliance/urls.py,apps/compliance/views.py,class,login_required | user_passes_test(is_admin_or_staff),,View,,1,0,0,0,0,,0,0,0
api/document-status/,DocumentStatusAPI.as_view,apps/compliance/urls.py,apps/compliance/views.py,class,login_required | user_passes_test(is_admin_or_staff),,View,,1,0,0,0,0,,0,0,0
api/timeline-data/,TimelineDataAPI.as_view,apps/compliance/urls.py,apps/compliance/views.py,class,login_required | user_passes_test(is_admin_or_staff),,View,,1,0,0,0,0,,0,0,0
api/regional-comparison/,RegionalComparisonAPI.as_view,apps/compliance/urls.py,apps/compliance/views.py,class,login_required | user_passes_test(is_admin_or_staff),,View,,1,0,0,0,0,,0,0,0
